"","CustomerID","recency","r_clus","frequency","f_clus","money_value","m_clus","score","value"
"1524",14410,15,4,15,2,947.5,1,7,"mid"
"1525",14411,310,1,1,1,1063,1,3,"low"
"1526",14412,35,4,3,1,924.92,1,6,"mid"
"1527",14413,362,1,1,1,149.5,1,3,"low"
"1528",14414,91,3,8,2,1804.29,1,6,"mid"
"1529",14415,1,4,18,2,7821.42,1,7,"mid"
"1530",14416,22,4,2,1,2357.68,1,6,"mid"
"1531",14418,3,4,3,1,2507.16,1,6,"mid"
"1532",14419,10,4,6,1,1355.54,1,6,"mid"
"1533",14420,85,3,2,1,463.42,1,5,"mid"
"1534",14421,57,3,2,1,1152.96,1,5,"mid"
"1535",14422,0,4,6,1,5237.38,1,6,"mid"
"1536",14423,218,2,1,1,775.2,1,4,"low"
"1537",14424,17,4,1,1,322.08,1,6,"mid"
"1538",14426,18,4,16,2,4485.15,1,7,"mid"
"1539",14427,50,3,2,1,498.7,1,5,"mid"
"1540",14428,7,4,7,2,1474.3,1,7,"mid"
"1541",14431,298,1,2,1,563.16,1,3,"low"
"1542",14432,9,4,6,1,3069.7,1,6,"mid"
"1543",14434,21,4,6,1,1372.8,1,6,"mid"
"1544",14436,98,3,1,1,101.56,1,5,"mid"
"1545",14437,143,2,2,1,-28.4,1,4,"low"
"1546",14438,306,1,1,1,151.4,1,3,"low"
"1547",14439,319,1,1,1,2740.44,1,3,"low"
"1548",14440,8,4,5,1,3871.86,1,6,"mid"
"1549",14441,0,4,10,2,1973.52,1,7,"mid"
"1550",14442,1,4,5,1,1819.42,1,6,"mid"
"1551",14443,53,3,7,2,1751.67,1,6,"mid"
"1552",14446,0,4,4,1,1312.24,1,6,"mid"
"1553",14447,18,4,5,1,1570.07,1,6,"mid"
"1554",14448,9,4,2,1,469,1,6,"mid"
"1555",14449,18,4,4,1,1037.56,1,6,"mid"
"1556",14450,180,2,3,1,528.75,1,4,"low"
"1557",14451,60,3,2,1,790.4,1,5,"mid"
"1558",14452,10,4,2,1,320.11,1,6,"mid"
"1559",14453,190,2,1,1,158.18,1,4,"low"
"1560",14456,5,4,14,2,3843.7,1,7,"mid"
"1561",14457,310,1,1,1,113.64,1,3,"low"
"1562",14459,155,2,1,1,1972.92,1,4,"low"
"1563",14460,110,3,4,1,458.04,1,5,"mid"
"1564",14461,148,2,3,1,2687.49,1,4,"low"
"1565",14462,63,3,15,2,2611.47,1,6,"mid"
"1566",14463,98,3,3,1,529.62,1,5,"mid"
"1567",14465,246,2,3,1,1420.9,1,4,"low"
"1568",14466,29,4,7,2,2732,1,7,"mid"
"1569",14467,17,4,4,1,732.28,1,6,"mid"
"1570",14470,11,4,2,1,524.78,1,6,"mid"
"1571",14472,103,3,8,2,2472.53,1,6,"mid"
"1572",14473,74,3,2,1,404.34,1,5,"mid"
"1573",14474,43,4,2,1,641.61,1,6,"mid"
"1574",14475,71,3,6,1,1052.86,1,5,"mid"
"1575",14476,257,1,1,1,258.7,1,3,"low"
"1576",14477,19,4,5,1,1984.22,1,6,"mid"
"1577",14479,253,1,2,1,361.85,1,3,"low"
"1578",14480,11,4,1,1,279.05,1,6,"mid"
"1579",14481,164,2,2,1,796.11,1,4,"low"
"1580",14482,18,4,6,1,2725.52,1,6,"mid"
"1581",14483,149,2,2,1,238.7,1,4,"low"
"1582",14484,50,3,1,1,463.26,1,5,"mid"
"1583",14485,38,4,1,1,183.23,1,6,"mid"
"1584",14487,26,4,7,2,1426.55,1,7,"mid"
"1585",14488,51,3,2,1,1427.7,1,5,"mid"
"1586",14489,207,2,1,1,560.88,1,4,"low"
"1587",14491,175,2,2,1,421.73,1,4,"low"
"1588",14493,7,4,7,2,2952.7,1,7,"mid"
"1589",14494,25,4,1,1,149.52,1,6,"mid"
"1590",14495,50,3,2,1,290.2,1,5,"mid"
"1591",14496,311,1,2,1,597.18,1,3,"low"
"1592",14497,301,1,2,1,457.47,1,3,"low"
"1593",14498,42,4,5,1,2429.72,1,6,"mid"
"1594",14499,26,4,3,1,1058.73,1,6,"mid"
"1595",14500,88,3,3,1,356.85,1,5,"mid"
"1596",14501,64,3,3,1,244.39,1,5,"mid"
"1597",14502,19,4,14,2,2836.92,1,7,"mid"
"1598",14503,3,4,6,1,4554.44,1,6,"mid"
"1599",14504,47,4,4,1,849.13,1,6,"mid"
"1600",14505,17,4,11,2,7633.93,1,7,"mid"
"1601",14506,17,4,5,1,2413.38,1,6,"mid"
"1602",14507,23,4,7,2,1675.93,1,7,"mid"
"1603",14508,22,4,2,1,367.19,1,6,"mid"
"1604",14511,11,4,6,1,1820.35,1,6,"mid"
"1605",14512,187,2,2,1,358.78,1,4,"low"
"1606",14513,100,3,4,1,601.69,1,5,"mid"
"1607",14514,61,3,3,1,1307.58,1,5,"mid"
"1608",14515,17,4,6,1,2910.71,1,6,"mid"
"1609",14517,33,4,2,1,365.85,1,6,"mid"
"1610",14518,64,3,1,1,250.2,1,5,"mid"
"1611",14520,1,4,2,1,280.8,1,6,"mid"
"1612",14522,24,4,4,1,1117.19,1,6,"mid"
"1613",14523,108,3,1,1,288.75,1,5,"mid"
"1614",14524,31,4,9,2,2347.17,1,7,"mid"
"1615",14525,8,4,13,2,6712.19,1,7,"mid"
"1616",14527,2,4,86,3,9347.99,1,8,"high"
"1617",14528,37,4,1,1,540.44,1,6,"mid"
"1618",14529,60,3,3,1,710.11,1,5,"mid"
"1619",14530,25,4,6,1,3595.97,1,6,"mid"
"1620",14532,236,2,4,1,1036.2,1,4,"low"
"1621",14533,24,4,9,2,2622.1,1,7,"mid"
"1622",14534,2,4,25,3,5567.39,1,8,"high"
"1623",14535,59,3,4,1,3639.06,1,5,"mid"
"1624",14536,259,1,1,1,189.3,1,3,"low"
"1625",14537,57,3,1,1,504.96,1,5,"mid"
"1626",14538,64,3,2,1,629.69,1,5,"mid"
"1627",14539,15,4,2,1,584.82,1,6,"mid"
"1628",14540,9,4,3,1,1123.66,1,6,"mid"
"1629",14541,58,3,8,2,2067.6,1,6,"mid"
"1630",14542,185,2,1,1,162.75,1,4,"low"
"1631",14543,3,4,21,2,3680.62,1,7,"mid"
"1632",14544,24,4,2,1,2346.51,1,6,"mid"
"1633",14546,4,4,9,2,3400.44,1,7,"mid"
"1634",14547,3,4,9,2,5106.18,1,7,"mid"
"1635",14548,150,2,2,1,1632,1,4,"low"
"1636",14549,311,1,1,1,387.59,1,3,"low"
"1637",14550,10,4,2,1,1275.09,1,6,"mid"
"1638",14551,18,4,2,1,246.08,1,6,"mid"
"1639",14552,151,2,1,1,228.32,1,4,"low"
"1640",14553,19,4,5,1,1132.89,1,6,"mid"
"1641",14554,10,4,4,1,3721.04,1,6,"mid"
"1642",14555,57,3,2,1,462.14,1,5,"mid"
"1643",14557,64,3,2,1,0,1,5,"mid"
"1644",14560,7,4,24,2,2804.89,1,7,"mid"
"1645",14561,75,3,3,1,1398.19,1,5,"mid"
"1646",14562,3,4,22,2,5739.12,1,7,"mid"
"1647",14565,95,3,6,1,4139.27,1,5,"mid"
"1648",14566,110,3,1,1,1432,1,5,"mid"
"1649",14567,35,4,3,1,2056.66,1,6,"mid"
"1650",14569,1,4,1,1,229.34,1,6,"mid"
"1651",14570,280,1,2,1,233.01,1,3,"low"
"1652",14572,3,4,10,2,3374.95,1,7,"mid"
"1653",14573,179,2,13,2,1894.6,1,5,"mid"
"1654",14576,372,1,1,1,35.4,1,3,"low"
"1655",14577,12,4,4,1,1019.9,1,6,"mid"
"1656",14578,3,4,1,1,168.63,1,6,"mid"
"1657",14581,16,4,1,1,153.47,1,6,"mid"
"1658",14582,40,4,1,1,114.11,1,6,"mid"
"1659",14583,5,4,5,1,1288.89,1,6,"mid"
"1660",14584,169,2,5,1,1197.1,1,4,"low"
"1661",14585,50,3,1,1,250.35,1,5,"mid"
"1662",14586,227,2,3,1,171.84,1,4,"low"
"1663",14587,18,4,10,2,1984.01,1,7,"mid"
"1664",14589,371,1,1,1,39.75,1,3,"low"
"1665",14591,15,4,4,1,1737.27,1,6,"mid"
"1666",14592,35,4,3,1,637.65,1,6,"mid"
"1667",14593,21,4,3,1,887.83,1,6,"mid"
"1668",14594,7,4,2,1,432.56,1,6,"mid"
"1669",14595,19,4,6,1,2394.78,1,6,"mid"
"1670",14597,11,4,2,1,912.16,1,6,"mid"
"1671",14598,44,4,1,1,276.13,1,6,"mid"
"1672",14600,305,1,1,1,459.96,1,3,"low"
"1673",14601,10,4,1,1,213.96,1,6,"mid"
"1674",14603,274,1,1,1,660,1,3,"low"
"1675",14606,1,4,128,4,14033.5,2,10,"high"
"1676",14607,15,4,17,2,15576.8,2,8,"high"
"1677",14608,4,4,4,1,1785.15,1,6,"mid"
"1678",14609,72,3,4,1,601.56,1,5,"mid"
"1679",14616,242,2,3,1,812.16,1,4,"low"
"1680",14618,9,4,4,1,538.59,1,6,"mid"
"1681",14619,239,2,2,1,500.89,1,4,"low"
"1682",14620,204,2,3,1,425.98,1,4,"low"
"1683",14621,1,4,6,1,1958.58,1,6,"mid"
"1684",14622,184,2,1,1,369.58,1,4,"low"
"1685",14623,32,4,6,1,1036.77,1,6,"mid"
"1686",14624,57,3,2,1,261.95,1,5,"mid"
"1687",14625,185,2,5,1,891.68,1,4,"low"
"1688",14626,8,4,7,2,3914.32,1,7,"mid"
"1689",14627,311,1,1,1,-27.75,1,3,"low"
"1690",14628,91,3,2,1,950.36,1,5,"mid"
"1691",14629,4,4,3,1,1162.17,1,6,"mid"
"1692",14631,50,3,3,1,1060.48,1,5,"mid"
"1693",14632,262,1,1,1,128.08,1,3,"low"
"1694",14633,266,1,1,1,413,1,3,"low"
"1695",14636,36,4,2,1,925.87,1,6,"mid"
"1696",14638,50,3,1,1,558.44,1,5,"mid"
"1697",14639,52,3,8,2,3792.36,1,6,"mid"
"1698",14640,15,4,8,2,2347.25,1,7,"mid"
"1699",14641,21,4,1,1,110.46,1,6,"mid"
"1700",14642,58,3,1,1,172.44,1,5,"mid"
"1701",14643,170,2,3,1,1032.57,1,4,"low"
"1702",14644,9,4,4,1,863.66,1,6,"mid"
"1703",14645,156,2,2,1,653.77,1,4,"low"
"1704",14646,1,4,77,3,397724.06,4,11,"high"
"1705",14647,201,2,1,1,243.22,1,4,"low"
"1706",14649,4,4,4,1,1907.55,1,6,"mid"
"1707",14651,67,3,2,1,813.54,1,5,"mid"
"1708",14652,77,3,1,1,134.08,1,5,"mid"
"1709",14653,1,4,7,2,2351.56,1,7,"mid"
"1710",14655,3,4,5,1,2259.75,1,6,"mid"
"1711",14656,169,2,2,1,400.44,1,4,"low"
"1712",14657,17,4,5,1,944.09,1,6,"mid"
"1713",14658,5,4,2,1,343.99,1,6,"mid"
"1714",14659,8,4,12,2,3019.27,1,7,"mid"
"1715",14660,86,3,2,1,325.84,1,5,"mid"
"1716",14661,26,4,1,1,137.95,1,6,"mid"
"1717",14662,28,4,4,1,967.84,1,6,"mid"
"1718",14664,19,4,2,1,763.56,1,6,"mid"
"1719",14665,60,3,7,2,1666.3,1,6,"mid"
"1720",14666,24,4,1,1,197.65,1,6,"mid"
"1721",14667,10,4,27,3,12496.37,2,9,"high"
"1722",14669,241,2,3,1,1476.49,1,4,"low"
"1723",14670,280,1,2,1,481.64,1,3,"low"
"1724",14672,234,2,2,1,874.73,1,4,"low"
"1725",14673,3,4,5,1,2020.56,1,6,"mid"
"1726",14675,16,4,1,1,805.67,1,6,"mid"
"1727",14676,31,4,8,2,3153.44,1,7,"mid"
"1728",14679,371,1,1,1,-2.55,1,3,"low"
"1729",14680,25,4,23,2,39609.56,2,8,"high"
"1730",14681,71,3,3,1,527.95,1,5,"mid"
"1731",14682,187,2,2,1,52,1,4,"low"
"1732",14684,25,4,5,1,1424.92,1,6,"mid"
"1733",14687,106,3,1,1,748.38,1,5,"mid"
"1734",14688,7,4,27,3,5935.92,1,8,"high"
"1735",14689,208,2,1,1,181.3,1,4,"low"
"1736",14690,44,4,3,1,551.86,1,6,"mid"
"1737",14691,30,4,5,1,2791.52,1,6,"mid"
"1738",14692,137,2,5,1,691.25,1,4,"low"
"1739",14693,264,1,1,1,214.2,1,3,"low"
"1740",14696,4,4,9,2,2300.32,1,7,"mid"
"1741",14697,218,2,2,1,225.25,1,4,"low"
"1742",14698,1,4,5,1,1612.29,1,6,"mid"
"1743",14699,214,2,1,1,109.13,1,4,"low"
"1744",14700,32,4,3,1,2337.43,1,6,"mid"
"1745",14701,10,4,12,2,2730.86,1,7,"mid"
"1746",14702,1,4,18,2,3763.21,1,7,"mid"
"1747",14703,14,4,1,1,326.67,1,6,"mid"
"1748",14704,11,4,9,2,1981.96,1,7,"mid"
"1749",14705,198,2,1,1,179,1,4,"low"
"1750",14708,2,4,4,1,1557.27,1,6,"mid"
"1751",14709,15,4,14,2,7105.54,1,7,"mid"
"1752",14710,14,4,4,1,807.26,1,6,"mid"
"1753",14711,10,4,12,2,3554.75,1,7,"mid"
"1754",14712,29,4,3,1,919.02,1,6,"mid"
"1755",14713,9,4,12,2,3359.4,1,7,"mid"
"1756",14714,24,4,1,1,175.19,1,6,"mid"
"1757",14715,24,4,4,1,1118.02,1,6,"mid"
"1758",14716,43,4,2,1,363.63,1,6,"mid"
"1759",14719,1,4,6,1,1790.5,1,6,"mid"
"1760",14720,5,4,3,1,833.09,1,6,"mid"
"1761",14722,147,2,1,1,199.72,1,4,"low"
"1762",14723,10,4,6,1,1565.68,1,6,"mid"
"1763",14725,24,4,1,1,769.43,1,6,"mid"
"1764",14727,274,1,1,1,268.58,1,3,"low"
"1765",14729,373,1,1,1,374.54,1,3,"low"
"1766",14730,1,4,8,2,2420.46,1,7,"mid"
"1767",14731,47,4,3,1,474.55,1,6,"mid"
"1768",14732,8,4,10,2,3607.67,1,7,"mid"
"1769",14733,9,4,15,2,11582.97,2,8,"high"
"1770",14735,3,4,34,3,7581.63,1,8,"high"
"1771",14737,3,4,3,1,1761.25,1,6,"mid"
"1772",14738,39,4,9,2,2080.08,1,7,"mid"
"1773",14739,2,4,8,2,4591.5,1,7,"mid"
"1774",14740,191,2,4,1,1621.33,1,4,"low"
"1775",14741,11,4,6,1,1781.29,1,6,"mid"
"1776",14744,16,4,9,2,1118.53,1,7,"mid"
"1777",14745,112,3,6,1,1593.22,1,5,"mid"
"1778",14747,247,1,2,1,329.7,1,3,"low"
"1779",14748,29,4,6,1,1645.89,1,6,"mid"
"1780",14752,43,4,1,1,628.44,1,6,"mid"
"1781",14753,87,3,1,1,677.85,1,5,"mid"
"1782",14754,44,4,2,1,719.73,1,6,"mid"
"1783",14755,9,4,12,2,6921.11,1,7,"mid"
"1784",14756,15,4,1,1,1063.25,1,6,"mid"
"1785",14757,75,3,1,1,654.32,1,5,"mid"
"1786",14758,144,2,4,1,1647.66,1,4,"low"
"1787",14759,4,4,3,1,1876.35,1,6,"mid"
"1788",14760,294,1,2,1,87.8,1,3,"low"
"1789",14761,58,3,2,1,302.7,1,5,"mid"
"1790",14762,263,1,1,1,317.02,1,3,"low"
"1791",14764,43,4,2,1,280.55,1,6,"mid"
"1792",14765,29,4,3,1,314.64,1,6,"mid"
"1793",14766,8,4,8,2,3273.76,1,7,"mid"
"1794",14768,17,4,3,1,139.5,1,6,"mid"
"1795",14769,2,4,10,2,12937.06,2,8,"high"
"1796",14770,232,2,2,1,1067.32,1,4,"low"
"1797",14772,112,3,1,1,180.76,1,5,"mid"
"1798",14775,58,3,3,1,1130.22,1,5,"mid"
"1799",14776,51,3,13,2,2361.3,1,6,"mid"
"1800",14777,4,4,2,1,-17.45,1,6,"mid"
"1801",14778,127,3,2,1,796.26,1,5,"mid"
"1802",14779,280,1,3,1,454.3,1,3,"low"
"1803",14780,54,3,2,1,623.83,1,5,"mid"
"1804",14782,319,1,1,1,200.1,1,3,"low"
"1805",14784,26,4,2,1,436.59,1,6,"mid"
"1806",14785,10,4,2,1,77.4,1,6,"mid"
"1807",14788,7,4,2,1,748.29,1,6,"mid"
"1808",14789,28,4,1,1,197.64,1,6,"mid"
"1809",14790,16,4,4,1,945.96,1,6,"mid"
"1810",14792,63,3,2,1,0,1,5,"mid"
"1811",14793,4,4,2,1,244.14,1,6,"mid"
"1812",14794,2,4,9,2,1401.05,1,7,"mid"
"1813",14795,166,2,1,1,131.45,1,4,"low"
"1814",14796,1,4,27,3,10018.61,1,8,"high"
"1815",14798,52,3,3,1,229.3,1,5,"mid"
"1816",14799,51,3,1,1,165.95,1,5,"mid"
"1817",14800,47,4,16,2,4975.64,1,7,"mid"
"1818",14801,61,3,1,1,206.76,1,5,"mid"
"1819",14803,162,2,3,1,876.06,1,4,"low"
"1820",14804,8,4,1,1,569.47,1,6,"mid"
"1821",14805,15,4,4,1,567.25,1,6,"mid"
"1822",14806,75,3,1,1,268.15,1,5,"mid"
"1823",14808,39,4,15,2,2819.68,1,7,"mid"
"1824",14810,40,4,11,2,3026.24,1,7,"mid"
"1825",14813,369,1,2,1,158.78,1,3,"low"
"1826",14815,36,4,2,1,873.3,1,6,"mid"
"1827",14816,197,2,1,1,408.75,1,4,"low"
"1828",14817,200,2,2,1,1420.17,1,4,"low"
"1829",14818,73,3,3,1,735.42,1,5,"mid"
"1830",14819,64,3,2,1,289.47,1,5,"mid"
"1831",14820,21,4,4,1,613.49,1,6,"mid"
"1832",14821,366,1,1,1,48.8,1,3,"low"
"1833",14823,180,2,3,1,355.88,1,4,"low"
"1834",14824,10,4,4,1,1471.91,1,6,"mid"
"1835",14825,3,4,12,2,3552.04,1,7,"mid"
"1836",14828,196,2,3,1,2289.76,1,4,"low"
"1837",14829,29,4,6,1,791.61,1,6,"mid"
"1838",14830,53,3,1,1,267.26,1,5,"mid"
"1839",14834,17,4,8,2,3251.31,1,7,"mid"
"1840",14836,10,4,3,1,117.45,1,6,"mid"
"1841",14837,89,3,5,1,2162.52,1,5,"mid"
"1842",14840,267,1,1,1,62.85,1,3,"low"
"1843",14841,53,3,6,1,3852.93,1,5,"mid"
"1844",14842,35,4,8,2,3273.76,1,7,"mid"
"1845",14844,63,3,4,1,4054.66,1,5,"mid"
"1846",14847,148,2,1,1,553.4,1,4,"low"
"1847",14849,21,4,28,3,10186.49,1,8,"high"
"1848",14850,311,1,2,1,278.15,1,3,"low"
"1849",14851,23,4,2,1,586.23,1,6,"mid"
"1850",14852,58,3,6,1,3817.16,1,5,"mid"
"1851",14853,8,4,3,1,463.05,1,6,"mid"
"1852",14854,78,3,8,2,3057.11,1,6,"mid"
"1853",14855,119,3,2,1,893.15,1,5,"mid"
"1854",14856,36,4,3,1,1989.22,1,6,"mid"
"1855",14857,59,3,3,1,1574.4,1,5,"mid"
"1856",14859,12,4,5,1,2219.06,1,6,"mid"
"1857",14860,8,4,2,1,278.02,1,6,"mid"
"1858",14861,52,3,1,1,125.79,1,5,"mid"
"1859",14862,25,4,2,1,897.9,1,6,"mid"
"1860",14863,29,4,1,1,301.44,1,6,"mid"
"1861",14865,7,4,2,1,62.28,1,6,"mid"
"1862",14866,10,4,13,2,17949.4,2,8,"high"
"1863",14867,185,2,4,1,948.15,1,4,"low"
"1864",14868,3,4,9,2,3706.22,1,7,"mid"
"1865",14869,3,4,3,1,1079.48,1,6,"mid"
"1866",14870,261,1,1,1,445.75,1,3,"low"
"1867",14871,3,4,4,1,669.05,1,6,"mid"
"1868",14873,210,2,1,1,556.58,1,4,"low"
"1869",14875,9,4,5,1,1704.29,1,6,"mid"
"1870",14878,12,4,9,2,1605.18,1,7,"mid"
"1871",14880,77,3,3,1,834.83,1,5,"mid"
"1872",14881,19,4,1,1,299.32,1,6,"mid"
"1873",14882,26,4,2,1,787.1,1,6,"mid"
"1874",14883,18,4,7,2,1128.84,1,7,"mid"
"1875",14885,131,3,1,1,897.32,1,5,"mid"
"1876",14886,252,1,1,1,463.8,1,3,"low"
"1877",14887,79,3,1,1,2936,1,5,"mid"
"1878",14888,207,2,1,1,547.2,1,4,"low"
"1879",14889,336,1,1,1,135.9,1,3,"low"
"1880",14890,253,1,1,1,135.85,1,3,"low"
"1881",14891,148,2,2,1,591.68,1,4,"low"
"1882",14893,9,4,2,1,1549.61,1,6,"mid"
"1883",14894,85,3,1,1,705.43,1,5,"mid"
"1884",14895,7,4,24,2,13563.36,2,8,"high"
"1885",14896,204,2,2,1,536.92,1,4,"low"
"1886",14897,7,4,4,1,1706.27,1,6,"mid"
"1887",14898,23,4,8,2,1579.94,1,7,"mid"
"1888",14901,11,4,10,2,1943.84,1,7,"mid"
"1889",14902,21,4,2,1,562.99,1,6,"mid"
"1890",14903,21,4,10,2,3356.94,1,7,"mid"
"1891",14904,2,4,2,1,1116.4,1,6,"mid"
"1892",14905,154,2,3,1,1016.9,1,4,"low"
"1893",14907,3,4,10,2,4095.23,1,7,"mid"
"1894",14908,74,3,1,1,341.3,1,5,"mid"
"1895",14910,2,4,7,2,478.57,1,7,"mid"
"1896",14911,1,4,248,4,157528.72,3,11,"high"
"1897",14912,16,4,3,1,1035.44,1,6,"mid"
"1898",14913,35,4,4,1,1382.95,1,6,"mid"
"1899",14915,85,3,3,1,311.95,1,5,"mid"
"1900",14916,70,3,5,1,1813.22,1,5,"mid"
"1901",14918,115,3,2,1,2181.95,1,5,"mid"
"1902",14920,212,2,2,1,1192.27,1,4,"low"
"1903",14921,30,4,2,1,1403.69,1,6,"mid"
"1904",14923,50,3,1,1,878.3,1,5,"mid"
"1905",14924,245,2,1,1,552.8,1,4,"low"
"1906",14929,32,4,1,1,316.16,1,6,"mid"
"1907",14930,108,3,3,1,3293.22,1,5,"mid"
"1908",14931,4,4,6,1,1094.24,1,6,"mid"
"1909",14932,365,1,1,1,363.53,1,3,"low"
"1910",14934,72,3,3,1,2655.94,1,5,"mid"
"1911",14935,297,1,1,1,1784.71,1,3,"low"
"1912",14936,9,4,9,2,9839.88,1,7,"mid"
"1913",14937,56,3,4,1,2523.51,1,5,"mid"
"1914",14944,29,4,14,2,7732.37,1,7,"mid"
"1915",14946,14,4,1,1,167.3,1,6,"mid"
"1916",14947,72,3,2,1,290.82,1,5,"mid"
"1917",14948,23,4,7,2,1149.47,1,7,"mid"
"1918",14950,8,4,2,1,536.41,1,6,"mid"
"1919",14951,79,3,1,1,319.49,1,5,"mid"
"1920",14952,46,4,15,2,8884.29,1,7,"mid"
"1921",14953,25,4,1,1,334.91,1,6,"mid"
"1922",14954,12,4,1,1,433.1,1,6,"mid"
"1923",14957,253,1,1,1,60.23,1,3,"low"
"1924",14958,147,2,3,1,539.28,1,4,"low"
"1925",14959,59,3,5,1,861.69,1,5,"mid"
"1926",14960,8,4,2,1,347.65,1,6,"mid"
"1927",14961,10,4,12,2,8294.06,1,7,"mid"
"1928",14962,270,1,1,1,126.7,1,3,"low"
"1929",14963,9,4,5,1,2506.6,1,6,"mid"
"1930",14964,247,1,1,1,206.21,1,3,"low"
"1931",14965,96,3,2,1,901.01,1,5,"mid"
"1932",14966,14,4,1,1,227.96,1,6,"mid"
"1933",14967,49,3,1,1,735,1,5,"mid"
"1934",14968,30,4,1,1,190.81,1,6,"mid"
"1935",14970,68,3,4,1,1723.16,1,5,"mid"
"1936",14971,35,4,3,1,1340.63,1,6,"mid"
"1937",14972,128,3,1,1,128.97,1,5,"mid"
"1938",14973,107,3,3,1,1459.61,1,5,"mid"
"1939",14974,37,4,1,1,114.39,1,6,"mid"
"1940",14975,57,3,1,1,279.94,1,5,"mid"
"1941",14976,57,3,8,2,994.61,1,6,"mid"
"1942",14978,72,3,5,1,2294.47,1,5,"mid"
"1943",14981,246,2,1,1,118.62,1,4,"low"
"1944",14984,19,4,2,1,242.77,1,6,"mid"
"1945",14985,198,2,2,1,329.37,1,4,"low"
"1946",14987,15,4,2,1,652.8,1,6,"mid"
"1947",14988,211,2,1,1,420.67,1,4,"low"
"1948",14995,38,4,2,1,352.8,1,6,"mid"
"1949",14997,46,4,4,1,630.5,1,6,"mid"
"1950",14998,170,2,2,1,502.26,1,4,"low"
"1951",15000,47,4,1,1,639.17,1,6,"mid"
"1952",15002,115,3,4,1,2281.1,1,5,"mid"
"1953",15004,147,2,1,1,1549.22,1,4,"low"
"1954",15005,15,4,35,3,8411.39,1,8,"high"
"1955",15006,51,3,1,1,631.58,1,5,"mid"
"1956",15007,159,2,1,1,186.61,1,4,"low"
"1957",15009,12,4,3,1,1733.95,1,6,"mid"
"1958",15010,35,4,1,1,361.74,1,6,"mid"
"1959",15012,53,3,2,1,511.06,1,5,"mid"
"1960",15014,43,4,2,1,264.42,1,6,"mid"
"1961",15016,172,2,1,1,256.45,1,4,"low"
"1962",15017,33,4,1,1,135.98,1,6,"mid"
"1963",15018,38,4,4,1,560.56,1,6,"mid"
"1964",15019,266,1,1,1,294.83,1,3,"low"
"1965",15021,8,4,13,2,2645.77,1,7,"mid"
"1966",15022,11,4,4,1,969.98,1,6,"mid"
"1967",15023,3,4,12,2,8922.52,1,7,"mid"
"1968",15024,9,4,10,2,2137.75,1,7,"mid"
"1969",15025,33,4,1,1,468.92,1,6,"mid"
"1970",15026,80,3,3,1,585.35,1,5,"mid"
"1971",15027,30,4,6,1,1103.85,1,6,"mid"
"1972",15028,8,4,4,1,633.79,1,6,"mid"
"1973",15030,71,3,2,1,594.6,1,5,"mid"
"1974",15031,4,4,4,1,856.48,1,6,"mid"
"1975",15032,256,1,5,1,6977.05,1,3,"low"
"1976",15033,4,4,11,2,3150.13,1,7,"mid"
"1977",15034,15,4,11,2,5061.96,1,7,"mid"
"1978",15035,89,3,1,1,379.63,1,5,"mid"
"1979",15036,72,3,3,1,585.95,1,5,"mid"
"1980",15038,43,4,7,2,848.27,1,7,"mid"
"1981",15039,9,4,52,3,25182.66,2,9,"high"
"1982",15041,170,2,1,1,222.76,1,4,"low"
"1983",15042,199,2,1,1,165.81,1,4,"low"
"1984",15043,31,4,1,1,716,1,6,"mid"
"1985",15044,19,4,22,2,10392.8,1,7,"mid"
"1986",15045,151,2,3,1,633.66,1,4,"low"
"1987",15046,9,4,16,2,7968.87,1,7,"mid"
"1988",15047,269,1,1,1,398.72,1,3,"low"
"1989",15048,65,3,5,1,393.86,1,5,"mid"
"1990",15049,273,1,1,1,121.17,1,3,"low"
"1991",15050,25,4,5,1,2243.24,1,6,"mid"
"1992",15051,23,4,3,1,1758.83,1,6,"mid"
"1993",15052,319,1,1,1,233.33,1,3,"low"
"1994",15053,4,4,3,1,707.94,1,6,"mid"
"1995",15054,12,4,2,1,362.46,1,6,"mid"
"1996",15057,275,1,2,1,1583.7,1,3,"low"
"1997",15058,25,4,11,2,2466.41,1,7,"mid"
"1998",15059,40,4,11,2,1776.55,1,7,"mid"
"1999",15060,8,4,4,1,355.3,1,6,"mid"
"2000",15061,3,4,55,3,60362.5,3,10,"high"
"2001",15062,71,3,4,1,1429.66,1,5,"mid"
"2002",15063,213,2,1,1,656.6,1,4,"low"
"2003",15065,37,4,6,1,3816.68,1,6,"mid"
"2004",15066,31,4,2,1,870.3,1,6,"mid"
"2005",15067,78,3,3,1,2128.52,1,5,"mid"
"2006",15068,46,4,2,1,645.04,1,6,"mid"
"2007",15069,179,2,1,1,1388.89,1,4,"low"
"2008",15070,372,1,1,1,106.2,1,3,"low"
"2009",15071,93,3,2,1,1109.67,1,5,"mid"
"2010",15073,9,4,4,1,642.28,1,6,"mid"
"2011",15074,105,3,1,1,795.37,1,5,"mid"
"2012",15075,77,3,1,1,885.91,1,5,"mid"
"2013",15076,172,2,1,1,1056.17,1,4,"low"
"2014",15078,7,4,38,3,15508.64,2,9,"high"
"2015",15079,212,2,5,1,1480.81,1,4,"low"
"2016",15081,22,4,6,1,736.15,1,6,"mid"
"2017",15083,256,1,1,1,88.2,1,3,"low"
"2018",15087,281,1,1,1,324.34,1,3,"low"
"2019",15088,21,4,3,1,1277.85,1,6,"mid"
